Point,Corner,Lx,vb,vd,vg,Pass/Fail,capbd,capbs,cdd,cgb,cgd,cgdo,cgg,cgs,cgso,css,gds,gm,gmbs,id,vth,vb,vd,vg,nid,sfl,l
89,nom,350e-9,0,300e-3,400e-3,,-4.699e-15,-5.251e-15,5.869e-15,-1.518e-15,-1.17e-15,1.17e-15,3.92e-15,-1.232e-15,1.205e-15,6.483e-15,10.63e-9,893.8e-9,240.7e-9,31.21e-9,564.4e-3,0,300e-3,400e-3,12.65e-27,14.55e-24,350e-9
90,nom,350e-9,0,300e-3,500e-3,,-4.7e-15,-5.359e-15,5.89e-15,-1.349e-15,-1.191e-15,1.191e-15,4.28e-15,-1.74e-15,1.208e-15,7.096e-15,150e-9,11.5e-6,3.036e-6,460e-9,564.4e-3,0,300e-3,500e-3,162.2e-27,2.793e-21,350e-9
91,nom,350e-9,0,300e-3,600e-3,,-4.706e-15,-5.93e-15,5.908e-15,-698.3e-18,-1.202e-15,1.201e-15,6.505e-15,-4.604e-15,1.209e-15,10.51e-15,1.243e-6,81.51e-6,21.21e-6,4.294e-6,564.4e-3,0,300e-3,600e-3,1.147e-24,164.9e-21,350e-9
92,nom,350e-9,0,300e-3,700e-3,,-4.718e-15,-6.118e-15,5.952e-15,-440.8e-18,-1.224e-15,1.205e-15,7.353e-15,-5.687e-15,1.21e-15,11.76e-15,5.528e-6,223.7e-6,57.34e-6,19.37e-6,564.4e-3,0,300e-3,700e-3,3.154e-24,1.883e-18,350e-9
93,nom,350e-9,0,300e-3,800e-3,,-4.745e-15,-6.106e-15,6.084e-15,-385.5e-18,-1.288e-15,1.208e-15,7.453e-15,-5.78e-15,1.211e-15,11.83e-15,17.6e-6,345.6e-6,87.09e-6,48.11e-6,564.5e-3,0,300e-3,800e-3,4.944e-24,6.745e-18,350e-9
94,nom,350e-9,0,300e-3,900e-3,,-4.808e-15,-6.074e-15,6.479e-15,-327.4e-18,-1.473e-15,1.209e-15,7.592e-15,-5.792e-15,1.211e-15,11.85e-15,50.01e-6,425.8e-6,105.8e-6,86.87e-6,564.5e-3,0,300e-3,900e-3,6.37e-24,13.88e-18,350e-9
95,nom,350e-9,0,300e-3,1,,-4.922e-15,-6.018e-15,7.347e-15,-250.8e-18,-1.88e-15,1.21e-15,7.861e-15,-5.73e-15,1.211e-15,11.9e-15,123.8e-6,464.4e-6,114.9e-6,131.5e-6,564.6e-3,0,300e-3,1,7.808e-24,21.41e-18,350e-9
96,nom,350e-9,0,300e-3,1.1,,-5.04e-15,-5.935e-15,8.457e-15,-178.5e-18,-2.4e-15,1.211e-15,8.165e-15,-5.587e-15,1.211e-15,12.02e-15,240.9e-6,469.8e-6,117.1e-6,178.1e-6,564.7e-3,0,300e-3,1.1,9.85e-24,28.09e-18,350e-9
97,nom,350e-9,0,300e-3,1.2,,-5.118e-15,-5.851e-15,9.388e-15,-129.8e-18,-2.836e-15,1.211e-15,8.39e-15,-5.424e-15,1.211e-15,12.14e-15,379.6e-6,459e-6,116.2e-6,224.2e-6,564.8e-3,0,300e-3,1.2,11.88e-24,33.65e-18,350e-9
98,nom,350e-9,0,300e-3,1.3,,-5.162e-15,-5.781e-15,10.05e-15,-100.8e-18,-3.147e-15,1.211e-15,8.531e-15,-5.283e-15,1.211e-15,12.24e-15,523.6e-6,442.3e-6,114.2e-6,268.9e-6,564.9e-3,0,300e-3,1.3,13.87e-24,38.15e-18,350e-9
99,nom,350e-9,0,300e-3,1.4,,-5.187e-15,-5.725e-15,10.52e-15,-83.25e-18,-3.367e-15,1.211e-15,8.62e-15,-5.17e-15,1.212e-15,12.33e-15,666.4e-6,423.5e-6,111.8e-6,311.6e-6,565e-3,0,300e-3,1.4,15.79e-24,41.7e-18,350e-9
100,nom,350e-9,0,300e-3,1.5,,-5.201e-15,-5.681e-15,10.86e-15,-72.22e-18,-3.525e-15,1.211e-15,8.677e-15,-5.079e-15,1.212e-15,12.39e-15,805.4e-6,404.1e-6,109.3e-6,352.4e-6,565e-3,0,300e-3,1.5,17.63e-24,44.38e-18,350e-9
101,nom,350e-9,0,300e-3,1.6,,-5.209e-15,-5.647e-15,11.11e-15,-64.93e-18,-3.644e-15,1.211e-15,8.715e-15,-5.006e-15,1.212e-15,12.44e-15,939.6e-6,384.9e-6,106.7e-6,391.3e-6,565.1e-3,0,300e-3,1.6,19.38e-24,46.27e-18,350e-9
102,nom,350e-9,0,300e-3,1.7,,-5.214e-15,-5.618e-15,11.31e-15,-59.91e-18,-3.735e-15,1.212e-15,8.742e-15,-4.947e-15,1.212e-15,12.49e-15,1.069e-3,366e-6,104.1e-6,428.2e-6,565.2e-3,0,300e-3,1.7,21.06e-24,47.46e-18,350e-9
103,nom,350e-9,0,300e-3,1.8,,-5.217e-15,-5.595e-15,11.46e-15,-56.31e-18,-3.807e-15,1.212e-15,8.761e-15,-4.897e-15,1.212e-15,12.52e-15,1.192e-3,347.6e-6,101.5e-6,463.2e-6,565.3e-3,0,300e-3,1.8,22.66e-24,48.03e-18,350e-9
104,nom,350e-9,0,300e-3,1.9,,-5.219e-15,-5.575e-15,11.59e-15,-53.66e-18,-3.866e-15,1.212e-15,8.775e-15,-4.856e-15,1.212e-15,12.55e-15,1.311e-3,329.8e-6,98.99e-6,496.4e-6,565.3e-3,0,300e-3,1.9,24.18e-24,48.03e-18,350e-9
105,nom,350e-9,0,300e-3,2,,-5.22e-15,-5.558e-15,11.69e-15,-51.65e-18,-3.914e-15,1.212e-15,8.786e-15,-4.82e-15,1.212e-15,12.58e-15,1.424e-3,312.7e-6,96.53e-6,527.8e-6,565.4e-3,0,300e-3,2,25.63e-24,47.55e-18,350e-9
106,nom,350e-9,0,300e-3,2.1,,-5.221e-15,-5.544e-15,11.78e-15,-50.1e-18,-3.954e-15,1.212e-15,8.794e-15,-4.79e-15,1.212e-15,12.6e-15,1.532e-3,296.2e-6,94.13e-6,557.5e-6,565.4e-3,0,300e-3,2.1,27.01e-24,46.64e-18,350e-9
107,nom,350e-9,0,300e-3,2.2,,-5.222e-15,-5.532e-15,11.85e-15,-48.88e-18,-3.989e-15,1.212e-15,8.801e-15,-4.764e-15,1.212e-15,12.62e-15,1.635e-3,280.4e-6,91.81e-6,585.7e-6,565.5e-3,0,300e-3,2.2,28.31e-24,45.35e-18,350e-9
108,nom,350e-9,0,300e-3,2.3,,-5.222e-15,-5.521e-15,11.91e-15,-47.9e-18,-4.018e-15,1.212e-15,8.806e-15,-4.74e-15,1.212e-15,12.63e-15,1.733e-3,265.2e-6,89.54e-6,612.2e-6,565.5e-3,0,300e-3,2.3,29.55e-24,43.74e-18,350e-9
109,nom,350e-9,0,300e-3,2.4,,-5.222e-15,-5.511e-15,11.97e-15,-47.11e-18,-4.044e-15,1.212e-15,8.811e-15,-4.72e-15,1.212e-15,12.65e-15,1.826e-3,250.7e-6,87.35e-6,637.3e-6,565.6e-3,0,300e-3,2.4,30.73e-24,41.86e-18,350e-9
110,nom,350e-9,0,300e-3,2.5,,-5.222e-15,-5.503e-15,12.02e-15,-46.46e-18,-4.066e-15,1.212e-15,8.814e-15,-4.702e-15,1.212e-15,12.66e-15,1.915e-3,236.8e-6,85.22e-6,661e-6,565.6e-3,0,300e-3,2.5,31.85e-24,39.75e-18,350e-9
111,nom,350e-9,0,300e-3,2.6,,-5.222e-15,-5.495e-15,12.06e-15,-45.92e-18,-4.086e-15,1.212e-15,8.817e-15,-4.685e-15,1.212e-15,12.67e-15,1.999e-3,223.6e-6,83.16e-6,683.4e-6,565.7e-3,0,300e-3,2.6,32.9e-24,37.45e-18,350e-9
112,nom,350e-9,0,300e-3,2.7,,-5.222e-15,-5.488e-15,12.1e-15,-45.46e-18,-4.103e-15,1.212e-15,8.82e-15,-4.671e-15,1.212e-15,12.68e-15,2.079e-3,210.9e-6,81.16e-6,704.5e-6,565.7e-3,0,300e-3,2.7,33.91e-24,34.99e-18,350e-9
113,nom,350e-9,0,400e-3,0,,-4.564e-15,-5.245e-15,5.496e-15,-1.88e-15,-932.5e-18,932.5e-18,3.945e-15,-1.132e-15,1.132e-15,6.377e-15,49.01e-15,4.692e-12,1.385e-12,150.7e-15,564.3e-3,0,400e-3,0,67.7e-33,343e-36,350e-9
114,nom,350e-9,0,400e-3,100e-3,,-4.564e-15,-5.245e-15,5.535e-15,-1.768e-15,-971.5e-18,971.5e-18,3.91e-15,-1.17e-15,1.17e-15,6.415e-15,1.098e-12,105.5e-12,30.43e-12,3.389e-12,564.3e-3,0,400e-3,100e-3,1.514e-30,173.5e-33,350e-9
115,nom,350e-9,0,400e-3,200e-3,,-4.564e-15,-5.245e-15,5.584e-15,-1.674e-15,-1.021e-15,1.021e-15,3.885e-15,-1.191e-15,1.191e-15,6.436e-15,24.45e-12,2.349e-9,662.2e-12,75.78e-12,564.3e-3,0,400e-3,200e-3,33.55e-30,86.78e-30,350e-9
116,nom,350e-9,0,400e-3,300e-3,,-4.564e-15,-5.245e-15,5.642e-15,-1.593e-15,-1.078e-15,1.078e-15,3.873e-15,-1.202e-15,1.201e-15,6.447e-15,529.3e-12,50.31e-9,13.84e-9,1.65e-9,564.3e-3,0,400e-3,300e-3,714.8e-30,41.11e-27,350e-9
117,nom,350e-9,0,400e-3,400e-3,,-4.564e-15,-5.251e-15,5.696e-15,-1.518e-15,-1.132e-15,1.132e-15,3.882e-15,-1.232e-15,1.205e-15,6.483e-15,10.22e-9,923.3e-9,248.2e-9,32.25e-9,564.3e-3,0,400e-3,400e-3,13.06e-27,15.51e-24,350e-9
118,nom,350e-9,0,400e-3,500e-3,,-4.564e-15,-5.359e-15,5.734e-15,-1.349e-15,-1.17e-15,1.17e-15,4.26e-15,-1.741e-15,1.208e-15,7.097e-15,143e-9,11.85e-6,3.121e-6,474.6e-9,564.3e-3,0,400e-3,500e-3,167e-27,2.991e-21,350e-9
119,nom,350e-9,0,400e-3,600e-3,,-4.568e-15,-5.928e-15,5.758e-15,-701.3e-18,-1.19e-15,1.191e-15,6.491e-15,-4.6e-15,1.209e-15,10.51e-15,1.125e-6,83.54e-6,21.69e-6,4.412e-6,564.3e-3,0,400e-3,600e-3,1.174e-24,181.3e-21,350e-9
120,nom,350e-9,0,400e-3,700e-3,,-4.573e-15,-6.113e-15,5.782e-15,-447.8e-18,-1.206e-15,1.201e-15,7.329e-15,-5.676e-15,1.21e-15,11.76e-15,4.336e-6,229.4e-6,58.64e-6,19.85e-6,564.3e-3,0,400e-3,700e-3,3.217e-24,2.161e-18,350e-9
121,nom,350e-9,0,400e-3,800e-3,,-4.581e-15,-6.1e-15,5.824e-15,-400.4e-18,-1.228e-15,1.205e-15,7.396e-15,-5.768e-15,1.211e-15,11.84e-15,11.01e-6,358.5e-6,90.02e-6,49.47e-6,564.4e-3,0,400e-3,800e-3,5.045e-24,8.107e-18,350e-9
122,nom,350e-9,0,400e-3,900e-3,,-4.599e-15,-6.074e-15,5.925e-15,-361.9e-18,-1.276e-15,1.208e-15,7.436e-15,-5.798e-15,1.211e-15,11.84e-15,24.05e-6,455.8e-6,112.4e-6,90.25e-6,564.5e-3,0,400e-3,900e-3,6.488e-24,17.76e-18,350e-9
123,nom,350e-9,0,400e-3,1,,-4.638e-15,-6.043e-15,6.185e-15,-316e-18,-1.398e-15,1.209e-15,7.527e-15,-5.812e-15,1.211e-15,11.85e-15,50.38e-6,527.4e-6,128e-6,139.4e-6,564.6e-3,0,400e-3,1,7.717e-24,29.69e-18,350e-9
124,nom,350e-9,0,400e-3,1.1,,-4.708e-15,-5.998e-15,6.758e-15,-258.2e-18,-1.667e-15,1.21e-15,7.711e-15,-5.785e-15,1.211e-15,11.88e-15,102.4e-6,570.9e-6,137.4e-6,194.2e-6,564.7e-3,0,400e-3,1.1,8.846e-24,42.01e-18,350e-9
125,nom,350e-9,0,400e-3,1.2,,-4.797e-15,-5.932e-15,7.637e-15,-196.5e-18,-2.079e-15,1.211e-15,7.968e-15,-5.693e-15,1.211e-15,11.96e-15,190.1e-6,584.9e-6,141.1e-6,251.8e-6,564.8e-3,0,400e-3,1.2,10.26e-24,53.04e-18,350e-9
126,nom,350e-9,0,400e-3,1.3,,-4.871e-15,-5.856e-15,8.538e-15,-146.9e-18,-2.501e-15,1.211e-15,8.208e-15,-5.56e-15,1.211e-15,12.06e-15,306.9e-6,577.5e-6,141e-6,309.6e-6,564.9e-3,0,400e-3,1.3,12.05e-24,62.08e-18,350e-9
127,nom,350e-9,0,400e-3,1.4,,-4.918e-15,-5.784e-15,9.269e-15,-113.6e-18,-2.843e-15,1.211e-15,8.384e-15,-5.427e-15,1.212e-15,12.16e-15,437.1e-6,559.4e-6,139.2e-6,365.9e-6,565e-3,0,400e-3,1.4,13.83e-24,69.2e-18,350e-9
128,nom,350e-9,0,400e-3,1.5,,-4.946e-15,-5.724e-15,9.819e-15,-92.34e-18,-3.101e-15,1.211e-15,8.503e-15,-5.31e-15,1.212e-15,12.25e-15,570.5e-6,537.2e-6,136.7e-6,420.1e-6,565.1e-3,0,400e-3,1.5,15.56e-24,74.66e-18,350e-9
129,nom,350e-9,0,400e-3,1.6,,-4.963e-15,-5.675e-15,10.23e-15,-78.63e-18,-3.293e-15,1.211e-15,8.584e-15,-5.213e-15,1.212e-15,12.32e-15,702.2e-6,513.7e-6,133.9e-6,472e-6,565.2e-3,0,400e-3,1.6,17.23e-24,78.66e-18,350e-9
130,nom,350e-9,0,400e-3,1.7,,-4.972e-15,-5.634e-15,10.54e-15,-69.51e-18,-3.44e-15,1.211e-15,8.641e-15,-5.132e-15,1.212e-15,12.38e-15,830.5e-6,489.9e-6,131e-6,521.4e-6,565.3e-3,0,400e-3,1.7,18.83e-24,81.38e-18,350e-9
131,nom,350e-9,0,400e-3,1.8,,-4.978e-15,-5.601e-15,10.79e-15,-63.24e-18,-3.554e-15,1.212e-15,8.681e-15,-5.064e-15,1.212e-15,12.43e-15,954.3e-6,466.4e-6,128.1e-6,568.4e-6,565.4e-3,0,400e-3,1.8,20.36e-24,82.94e-18,350e-9
132,nom,350e-9,0,400e-3,1.9,,-4.981e-15,-5.572e-15,10.98e-15,-58.81e-18,-3.645e-15,1.212e-15,8.711e-15,-5.007e-15,1.212e-15,12.47e-15,1.074e-3,443.5e-6,125.1e-6,613.1e-6,565.5e-3,0,400e-3,1.9,21.83e-24,83.49e-18,350e-9
133,nom,350e-9,0,400e-3,2,,-4.983e-15,-5.549e-15,11.14e-15,-55.59e-18,-3.719e-15,1.212e-15,8.733e-15,-4.959e-15,1.212e-15,12.5e-15,1.188e-3,421.3e-6,122.3e-6,655.5e-6,565.5e-3,0,400e-3,2,23.24e-24,83.14e-18,350e-9
134,nom,350e-9,0,400e-3,2.1,,-4.983e-15,-5.528e-15,11.27e-15,-53.19e-18,-3.78e-15,1.212e-15,8.75e-15,-4.917e-15,1.212e-15,12.53e-15,1.298e-3,399.9e-6,119.5e-6,695.7e-6,565.6e-3,0,400e-3,2.1,24.57e-24,81.99e-18,350e-9
135,nom,350e-9,0,400e-3,2.2,,-4.984e-15,-5.511e-15,11.38e-15,-51.38e-18,-3.831e-15,1.212e-15,8.763e-15,-4.881e-15,1.212e-15,12.56e-15,1.402e-3,379.3e-6,116.7e-6,733.8e-6,565.7e-3,0,400e-3,2.2,25.85e-24,80.15e-18,350e-9
136,nom,350e-9,0,400e-3,2.3,,-4.984e-15,-5.495e-15,11.47e-15,-49.99e-18,-3.875e-15,1.212e-15,8.774e-15,-4.849e-15,1.212e-15,12.58e-15,1.503e-3,359.4e-6,114e-6,769.9e-6,565.7e-3,0,400e-3,2.3,27.06e-24,77.71e-18,350e-9
137,nom,350e-9,0,400e-3,2.4,,-4.983e-15,-5.482e-15,11.55e-15,-48.91e-18,-3.912e-15,1.212e-15,8.783e-15,-4.821e-15,1.212e-15,12.6e-15,1.598e-3,340.4e-6,111.4e-6,804e-6,565.8e-3,0,400e-3,2.4,28.22e-24,74.76e-18,350e-9
138,nom,350e-9,0,400e-3,2.5,,-4.983e-15,-5.47e-15,11.62e-15,-48.05e-18,-3.945e-15,1.212e-15,8.79e-15,-4.797e-15,1.212e-15,12.62e-15,1.69e-3,322.1e-6,108.9e-6,836.3e-6,565.9e-3,0,400e-3,2.5,29.32e-24,71.36e-18,350e-9
139,nom,350e-9,0,400e-3,2.6,,-4.983e-15,-5.459e-15,11.68e-15,-47.37e-18,-3.973e-15,1.212e-15,8.795e-15,-4.775e-15,1.212e-15,12.63e-15,1.777e-3,304.6e-6,106.4e-6,866.8e-6,565.9e-3,0,400e-3,2.6,30.36e-24,67.6e-18,350e-9
140,nom,350e-9,0,400e-3,2.7,,-4.982e-15,-5.45e-15,11.74e-15,-46.82e-18,-3.999e-15,1.212e-15,8.8e-15,-4.755e-15,1.212e-15,12.65e-15,1.86e-3,287.9e-6,104e-6,895.6e-6,566e-3,0,400e-3,2.7,31.36e-24,63.53e-18,350e-9
141,nom,350e-9,0,500e-3,0,,-4.444e-15,-5.245e-15,5.346e-15,-1.88e-15,-902e-18,902e-18,3.915e-15,-1.132e-15,1.132e-15,6.377e-15,48.48e-15,4.843e-12,1.427e-12,155.5e-15,564.2e-3,0,500e-3,0,69.83e-33,364.5e-36,350e-9
142,nom,350e-9,0,500e-3,100e-3,,-4.444e-15,-5.245e-15,5.376e-15,-1.768e-15,-932.5e-18,932.5e-18,3.871e-15,-1.17e-15,1.17e-15,6.415e-15,1.086e-12,108.8e-12,31.34e-12,3.498e-12,564.2e-3,0,500e-3,100e-3,1.561e-30,184.4e-33,350e-9
143,nom,350e-9,0,500e-3,200e-3,,-4.444e-15,-5.245e-15,5.415e-15,-1.674e-15,-971.5e-18,971.5e-18,3.836e-15,-1.191e-15,1.191e-15,6.436e-15,24.17e-12,2.425e-9,681.9e-12,78.21e-12,564.2e-3,0,500e-3,200e-3,34.59e-30,92.16e-30,350e-9
144,nom,350e-9,0,500e-3,300e-3,,-4.444e-15,-5.245e-15,5.464e-15,-1.593e-15,-1.021e-15,1.021e-15,3.815e-15,-1.202e-15,1.201e-15,6.447e-15,523.1e-12,51.91e-9,14.25e-9,1.702e-9,564.2e-3,0,500e-3,300e-3,736.9e-30,43.64e-27,350e-9
145,nom,350e-9,0,500e-3,400e-3,,-4.444e-15,-5.251e-15,5.522e-15,-1.518e-15,-1.078e-15,1.078e-15,3.828e-15,-1.232e-15,1.205e-15,6.483e-15,10.09e-9,952.1e-9,255.3e-9,33.27e-9,564.2e-3,0,500e-3,400e-3,13.45e-27,16.46e-24,350e-9
146,nom,350e-9,0,500e-3,500e-3,,-4.444e-15,-5.359e-15,5.576e-15,-1.349e-15,-1.132e-15,1.132e-15,4.222e-15,-1.741e-15,1.208e-15,7.099e-15,140.5e-9,12.19e-6,3.204e-6,488.7e-9,564.2e-3,0,500e-3,500e-3,171.6e-27,3.179e-21,350e-9
147,nom,350e-9,0,500e-3,600e-3,,-4.446e-15,-5.927e-15,5.616e-15,-703.4e-18,-1.169e-15,1.17e-15,6.47e-15,-4.598e-15,1.209e-15,10.52e-15,1.078e-6,85.37e-6,22.12e-6,4.521e-6,564.2e-3,0,500e-3,600e-3,1.198e-24,195.1e-21,350e-9
148,nom,350e-9,0,500e-3,700e-3,,-4.449e-15,-6.111e-15,5.643e-15,-452e-18,-1.192e-15,1.191e-15,7.313e-15,-5.669e-15,1.21e-15,11.76e-15,3.881e-6,233.6e-6,59.59e-6,20.26e-6,564.3e-3,0,500e-3,700e-3,3.268e-24,2.372e-18,350e-9
149,nom,350e-9,0,500e-3,800e-3,,-4.452e-15,-6.096e-15,5.667e-15,-406.8e-18,-1.208e-15,1.201e-15,7.375e-15,-5.76e-15,1.211e-15,11.84e-15,8.841e-6,366e-6,91.66e-6,50.44e-6,564.3e-3,0,500e-3,800e-3,5.121e-24,9.057e-18,350e-9
150,nom,350e-9,0,500e-3,900e-3,,-4.459e-15,-6.07e-15,5.705e-15,-373.1e-18,-1.228e-15,1.205e-15,7.392e-15,-5.791e-15,1.211e-15,11.84e-15,16.8e-6,469.1e-6,115.2e-6,92.22e-6,564.4e-3,0,500e-3,900e-3,6.585e-24,20.29e-18,350e-9
151,nom,350e-9,0,500e-3,1,,-4.472e-15,-6.043e-15,5.784e-15,-338.1e-18,-1.266e-15,1.208e-15,7.422e-15,-5.817e-15,1.211e-15,11.84e-15,29.95e-6,552.1e-6,133.1e-6,143.2e-6,564.5e-3,0,500e-3,1,7.822e-24,35.07e-18,350e-9
152,nom,350e-9,0,500e-3,1.1,,-4.496e-15,-6.012e-15,5.966e-15,-298.8e-18,-1.352e-15,1.209e-15,7.485e-15,-5.834e-15,1.211e-15,11.84e-15,52.53e-6,616.7e-6,146.4e-6,201.5e-6,564.6e-3,0,500e-3,1.1,8.904e-24,52.05e-18,350e-9
153,nom,350e-9,0,500e-3,1.2,,-4.541e-15,-5.974e-15,6.358e-15,-252.4e-18,-1.536e-15,1.21e-15,7.614e-15,-5.825e-15,1.211e-15,11.87e-15,91.74e-6,660.4e-6,155.1e-6,265.1e-6,564.7e-3,0,500e-3,1.2,9.887e-24,69.48e-18,350e-9
154,nom,350e-9,0,500e-3,1.3,,-4.603e-15,-5.919e-15,7.023e-15,-201.4e-18,-1.847e-15,1.211e-15,7.817e-15,-5.768e-15,1.211e-15,11.92e-15,156.3e-6,680.7e-6,159.6e-6,331.8e-6,564.8e-3,0,500e-3,1.3,10.84e-24,85.51e-18,350e-9
155,nom,350e-9,0,500e-3,1.4,,-4.663e-15,-5.851e-15,7.826e-15,-155.3e-18,-2.223e-15,1.211e-15,8.044e-15,-5.666e-15,1.212e-15,12e-15,249.1e-6,679.2e-6,160.4e-6,399.4e-6,565e-3,0,500e-3,1.4,12.18e-24,98.8e-18,350e-9
156,nom,350e-9,0,500e-3,1.5,,-4.707e-15,-5.781e-15,8.567e-15,-121e-18,-2.57e-15,1.211e-15,8.238e-15,-5.546e-15,1.212e-15,12.1e-15,362.1e-6,662.9e-6,159.1e-6,465.9e-6,565.1e-3,0,500e-3,1.5,13.76e-24,109.1e-18,350e-9
157,nom,350e-9,0,500e-3,1.6,,-4.735e-15,-5.719e-15,9.167e-15,-97.69e-18,-2.852e-15,1.211e-15,8.382e-15,-5.432e-15,1.212e-15,12.18e-15,484.2e-6,639.3e-6,156.7e-6,530.3e-6,565.2e-3,0,500e-3,1.6,15.32e-24,116.7e-18,350e-9
158,nom,350e-9,0,500e-3,1.7,,-4.751e-15,-5.665e-15,9.635e-15,-82.21e-18,-3.071e-15,1.211e-15,8.485e-15,-5.332e-15,1.212e-15,12.26e-15,608.1e-6,612.8e-6,153.9e-6,592.1e-6,565.3e-3,0,500e-3,1.7,16.83e-24,122e-18,350e-9
159,nom,350e-9,0,500e-3,1.8,,-4.761e-15,-5.62e-15,10e-15,-71.79e-18,-3.242e-15,1.211e-15,8.559e-15,-5.246e-15,1.212e-15,12.32e-15,730.3e-6,585.4e-6,150.9e-6,651.2e-6,565.4e-3,0,500e-3,1.8,18.3e-24,125.4e-18,350e-9
160,nom,350e-9,0,500e-3,1.9,,-4.765e-15,-5.582e-15,10.29e-15,-64.62e-18,-3.376e-15,1.212e-15,8.613e-15,-5.172e-15,1.212e-15,12.37e-15,849.2e-6,558.1e-6,147.9e-6,707.5e-6,565.5e-3,0,500e-3,1.9,19.71e-24,127.1e-18,350e-9
161,nom,350e-9,0,500e-3,2,,-4.768e-15,-5.55e-15,10.52e-15,-59.58e-18,-3.485e-15,1.212e-15,8.654e-15,-5.109e-15,1.212e-15,12.42e-15,964.1e-6,531.3e-6,144.8e-6,761e-6,565.6e-3,0,500e-3,2,21.07e-24,127.4e-18,350e-9
162,nom,350e-9,0,500e-3,2.1,,-4.769e-15,-5.522e-15,10.71e-15,-55.96e-18,-3.573e-15,1.212e-15,8.684e-15,-5.055e-15,1.212e-15,12.46e-15,1.075e-3,505.3e-6,141.8e-6,811.8e-6,565.7e-3,0,500e-3,2.1,22.36e-24,126.3e-18,350e-9
163,nom,350e-9,0,500e-3,2.2,,-4.769e-15,-5.499e-15,10.86e-15,-53.31e-18,-3.647e-15,1.212e-15,8.708e-15,-5.008e-15,1.212e-15,12.49e-15,1.181e-3,480.1e-6,138.8e-6,860.1e-6,565.8e-3,0,500e-3,2.2,23.6e-24,124.2e-18,350e-9
164,nom,350e-9,0,500e-3,2.3,,-4.768e-15,-5.478e-15,11e-15,-51.35e-18,-3.709e-15,1.212e-15,8.727e-15,-4.967e-15,1.212e-15,12.52e-15,1.283e-3,455.8e-6,135.8e-6,905.9e-6,565.9e-3,0,500e-3,2.3,24.79e-24,121e-18,350e-9
165,nom,350e-9,0,500e-3,2.4,,-4.767e-15,-5.46e-15,11.11e-15,-49.87e-18,-3.761e-15,1.212e-15,8.742e-15,-4.931e-15,1.212e-15,12.55e-15,1.381e-3,432.4e-6,132.9e-6,949.4e-6,566e-3,0,500e-3,2.4,25.92e-24,117e-18,350e-9
166,nom,350e-9,0,500e-3,2.5,,-4.766e-15,-5.444e-15,11.21e-15,-48.75e-18,-3.807e-15,1.212e-15,8.755e-15,-4.899e-15,1.212e-15,12.57e-15,1.474e-3,409.9e-6,130.1e-6,990.5e-6,566.1e-3,0,500e-3,2.5,27e-24,112.2e-18,350e-9
167,nom,350e-9,0,500e-3,2.6,,-4.765e-15,-5.429e-15,11.29e-15,-47.9e-18,-3.846e-15,1.212e-15,8.765e-15,-4.871e-15,1.212e-15,12.59e-15,1.564e-3,388.3e-6,127.3e-6,1.029e-3,566.1e-3,0,500e-3,2.6,28.03e-24,106.9e-18,350e-9
168,nom,350e-9,0,500e-3,2.7,,-4.764e-15,-5.417e-15,11.36e-15,-47.24e-18,-3.881e-15,1.212e-15,8.773e-15,-4.845e-15,1.212e-15,12.61e-15,1.649e-3,367.7e-6,124.6e-6,1.066e-3,566.2e-3,0,500e-3,2.7,29.01e-24,101e-18,350e-9
169,nom,350e-9,0,600e-3,0,,-4.336e-15,-5.245e-15,5.214e-15,-1.88e-15,-877.6e-18,877.6e-18,3.89e-15,-1.132e-15,1.132e-15,6.377e-15,48.38e-15,4.994e-12,1.468e-12,160.4e-15,564.1e-3,0,600e-3,0,71.94e-33,386.2e-36,350e-9
170,nom,350e-9,0,600e-3,100e-3,,-4.336e-15,-5.245e-15,5.238e-15,-1.768e-15,-902e-18,902e-18,3.84e-15,-1.17e-15,1.17e-15,6.415e-15,1.083e-12,112.2e-12,32.24e-12,3.606e-12,564.1e-3,0,600e-3,100e-3,1.608e-30,195.3e-33,350e-9
171,nom,350e-9,0,600e-3,200e-3,,-4.336e-15,-5.245e-15,5.269e-15,-1.674e-15,-932.5e-18,932.5e-18,3.797e-15,-1.191e-15,1.191e-15,6.436e-15,24.1e-12,2.499e-9,701.3e-12,80.62e-12,564.1e-3,0,600e-3,200e-3,35.63e-30,97.61e-30,350e-9
172,nom,350e-9,0,600e-3,300e-3,,-4.336e-15,-5.245e-15,5.308e-15,-1.593e-15,-971.5e-18,971.5e-18,3.766e-15,-1.202e-15,1.201e-15,6.447e-15,521.5e-12,53.49e-9,14.66e-9,1.755e-9,564.1e-3,0,600e-3,300e-3,758.8e-30,46.21e-27,350e-9
173,nom,350e-9,0,600e-3,400e-3,,-4.336e-15,-5.251e-15,5.357e-15,-1.518e-15,-1.021e-15,1.021e-15,3.77e-15,-1.232e-15,1.205e-15,6.483e-15,10.05e-9,980.7e-9,262.4e-9,34.27e-9,564.1e-3,0,600e-3,400e-3,13.85e-27,17.42e-24,350e-9
174,nom,350e-9,0,600e-3,500e-3,,-4.337e-15,-5.359e-15,5.414e-15,-1.349e-15,-1.078e-15,1.078e-15,4.169e-15,-1.742e-15,1.208e-15,7.1e-15,139.6e-9,12.52e-6,3.284e-6,502.7e-9,564.1e-3,0,600e-3,500e-3,176.2e-27,3.366e-21,350e-9
